CHANGE_BY,ZFLAG,QUOT_DEAD,ZZ_CGZH,STATUS,APPROVE,ZZ_FYLX,ZZ_EC,ZZ_URL,ISMAIN,LOCKPRICE,REMARK,PRINTID,BIDCOLLECT,ARCHIVES,ARCHIVESTIME
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,1,5,1960,1262,250
347,6,219,8,475,469,2690,1,1166,4197,791,1,4180,1960,2677,3479
347,6,219,8,3596,3415,2690,2,1166,4197,3412,1,3,1960,1262,3479
211,6,4,228,3596,3415,1512,2,919,4197,3412,2,9,1960,2677,57
211,6,1,228,3596,3415,1512,4197,919,4197,3412,1,5,1960,260,57
279,6,2781,137,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,107
211,6,1,228,3596,3415,1512,2,919,4197,3412,1,5,1960,2677,3479
605,6,2781,231,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,3479
297,6,2781,87,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
297,6,2781,87,3596,3415,2690,1,1166,4197,3412,2,5,1960,1262,3479
297,6,2781,87,3596,3415,2690,1,1166,4197,3412,1,4180,1960,1262,3479
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,3,1960,1262,61
348,6,2781,320,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,250
347,6,16,93,3596,3415,2690,4197,919,4197,3412,1,5,1960,1262,3479
347,6,16,93,475,469,2690,4197,1166,4197,791,1,5,1960,2677,3479
347,6,16,93,475,469,2690,2,1166,4197,791,1,2,1960,2677,70
347,6,16,93,3596,3415,2690,1,919,4197,3412,2,5,1960,1262,107
347,6,16,93,3596,3415,2690,2,919,4197,3412,1,5,1960,1262,3479
347,6,16,93,475,469,2690,1,1166,4197,791,1,9,1960,2677,3479
347,6,16,93,475,469,2690,1,1166,4197,791,2,9,1960,2677,3479
347,6,16,93,3596,3415,2690,4197,1166,4197,3412,1,5,1960,1262,3479
347,6,16,93,3596,3415,2690,4197,919,4197,3412,2,3,1960,1262,3479
347,6,16,93,475,469,2690,1,1166,4197,791,1,4180,1960,2677,107
347,6,16,93,3596,3415,2690,4197,1166,4197,3412,1,3,1960,1262,3479
347,6,16,76,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,3479
443,6,219,9,3596,179,2690,2,1166,4197,791,1,3,1960,2677,107
443,6,219,9,3596,3415,2690,4197,919,4197,3412,1,5,1960,1262,70
605,6,2781,84,3596,3415,1512,1,1166,4197,3412,1,3,1960,1262,250
605,6,2781,125,3596,3415,1512,4197,1166,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
212,6,2781,320,3596,3415,1512,1,2118,4197,3412,2,9,1960,2677,3479
212,6,2781,320,475,469,1512,1,2118,4197,791,1,4180,1960,2677,3479
212,6,2781,320,475,469,1512,1,2118,4197,791,1,9,1960,260,3479
212,6,2781,320,475,469,1512,1,2118,4197,791,1,9,1960,2677,3479
212,6,2781,320,475,469,1512,2,919,4197,791,1,9,1960,2677,3479
212,6,2781,320,132,132,1512,2,919,4197,791,1,3,1960,2677,57
297,6,2781,8,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,3479
212,6,2781,353,3596,3415,1512,2,919,4197,3412,1,2,1960,2677,3479
297,6,2781,88,475,469,1512,2,1166,4197,791,2,4180,1960,2677,3479
297,6,2781,88,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,39
212,6,2781,353,3596,3415,2690,1,919,4197,3412,1,4180,1960,1262,3479
212,6,2781,353,3596,3415,1512,2,2118,4197,3412,2,2,1960,260,107
212,6,2781,353,475,469,2690,1,919,4197,791,1,5,1960,2677,57
212,6,2781,353,3596,3415,2690,4197,2118,4197,3412,1,9,1960,1262,3479
297,6,2781,88,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,39
211,6,6,228,3596,3415,1512,1,2118,4197,3412,1,5,1960,260,3479
605,6,2781,231,3596,3415,1512,1,919,4197,3412,2,9,1960,1262,250
211,6,1,228,3596,3415,1512,4197,2118,4197,3412,1,9,1960,2677,107
211,6,6,228,3596,179,1512,2,919,4197,791,1,5,1960,2677,3479
211,6,6,228,3596,179,1512,2,1166,4197,791,2,3,1960,2677,70
211,6,6,228,3596,3415,1512,2,919,4197,3412,1,2,1960,2677,3479
211,6,2,228,3596,179,1512,4197,1166,4197,791,1,2,1960,2677,3479
211,6,2,228,3596,3415,1512,1,1166,4197,3412,2,5,1960,2677,107
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,250
279,6,2781,137,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,107
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,2,9,1960,1262,250
297,6,2781,16,3596,3415,2690,4197,1166,4197,3412,2,3,1960,1262,107
297,6,2781,16,475,469,2690,4197,919,4197,791,2,9,1960,2677,3479
297,6,2781,16,3596,3415,2690,2,2118,4197,3412,1,9,1960,1262,107
297,6,2781,16,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,3479
211,6,6,228,3596,179,1512,4197,1166,4197,791,1,5,1960,260,3479
211,6,6,228,3596,179,1512,4197,1166,4197,791,1,5,1960,2677,107
211,6,6,228,3596,3415,1512,1,1166,4197,3412,1,5,1960,2677,3479
279,6,2781,137,132,132,2690,1,919,4197,791,1,3,1960,2677,107
605,6,2781,84,3596,3415,1512,2,1166,4197,3412,1,4180,1960,1262,250
279,6,2781,26,132,132,1512,1,2118,4197,791,1,9,1960,2677,70
279,6,2781,26,475,469,1512,1,2118,4197,791,2,9,1960,260,3479
605,6,2781,202,475,469,1512,4197,2118,4197,791,2,5,1960,2677,3479
605,6,2781,202,475,469,1512,1,2118,4197,791,1,3,1960,2677,107
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,2,9,1960,1262,250
605,6,2781,84,3596,3415,1512,2,919,4197,3412,1,5,1960,1262,70
605,6,2781,231,3596,3415,1512,1,2118,4197,3412,1,2,1960,1262,107
605,6,2781,202,3596,3415,1512,4197,2118,4197,3412,2,9,1960,1262,250
605,6,2781,231,475,469,1512,1,2118,4197,791,2,3,1960,2677,107
605,6,2781,231,3596,3415,1512,2,2118,4197,3412,1,2,1960,1262,250
211,6,1,228,3596,3415,1512,1,919,4197,3412,1,5,1960,2677,3479
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
211,6,2,228,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,3479
605,6,2781,231,3596,3415,2690,1,919,4197,3412,1,9,1960,1262,12
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,46
605,6,2781,202,3596,3415,1512,2,2118,4197,3412,2,9,1960,1262,250
211,6,2,228,3596,3415,1512,4197,2118,4197,3412,1,4180,1960,2677,70
605,6,2781,231,3596,3415,2690,1,2118,4197,3412,2,5,1960,1262,3479
605,6,2781,231,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,3479
297,6,219,87,3596,3415,2690,1,1166,4197,3412,2,5,1960,1262,57
297,6,219,87,3596,3415,2690,1,1166,4197,3412,2,9,1960,1262,3479
605,6,2781,231,3596,3415,2690,2,919,4197,3412,2,9,1960,1262,3479
279,6,219,137,3596,3415,2690,4197,1166,4197,3412,2,3,1960,1262,3479
605,6,2781,231,3596,3415,2690,2,2118,4197,3412,1,9,1960,1262,3479
297,6,219,20,3596,3415,1512,1,1166,4197,3412,1,9,1960,260,70
443,6,1,186,3596,3415,1512,1,1166,4197,3412,1,4180,1960,2677,107
212,6,2781,320,475,469,1512,2,2118,4197,791,1,9,1960,2677,3479
212,6,2781,320,3596,3415,1512,1,919,4197,3412,1,5,1960,2677,3479
212,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
279,6,2781,137,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,107
212,6,2781,320,475,469,1512,2,2118,4197,791,1,4180,1960,2677,3479
212,6,2781,320,3596,3415,1512,1,2118,4197,3412,2,2,1960,2677,3479
212,6,2781,353,475,469,1512,1,919,4197,791,1,9,1960,2677,70
212,6,2781,353,3596,3415,1512,1,2118,4197,3412,1,4180,1960,2677,3479
297,6,219,87,3596,3415,2690,2,1166,4197,3412,1,2,1960,1262,3479
297,6,219,87,3596,3415,2690,2,919,4197,3412,1,5,1960,1262,3479
297,6,219,87,3596,3415,2690,2,1166,4197,3412,1,3,1960,1262,3479
297,6,219,87,3596,3415,2690,2,1166,4197,3412,2,9,1960,1262,3479
212,6,2781,353,3596,3415,1512,4197,2118,4197,3412,2,4180,1960,2677,3479
297,6,219,87,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,3479
297,6,219,87,3596,3415,2690,1,1166,4197,3412,1,9,1960,1262,3479
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,3,1960,1262,250
443,6,2,186,3596,3415,1512,1,1166,4197,3412,2,9,1960,2677,3479
443,6,2,186,3596,179,1512,1,1166,4197,791,2,9,1960,2677,3479
443,6,219,79,475,469,2690,4197,2118,4197,791,1,5,1960,2677,3479
443,6,219,79,3596,3415,2690,2,2118,4197,3412,1,5,1960,1262,12
347,6,60,15,475,469,2690,1,2118,4197,791,1,3,1960,2677,57
347,6,60,15,3596,3415,2690,2,2118,4197,3412,1,4180,1960,1262,3479
347,6,60,15,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,107
443,6,60,79,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,3479
443,6,60,79,3596,3415,2690,1,1166,4197,3412,1,9,1960,1262,12
212,6,2781,320,475,469,1512,1,2118,4197,791,1,9,1960,260,3479
212,6,2781,320,3596,3415,1512,2,919,4197,3412,1,5,1960,2677,3479
443,6,60,79,3596,179,2690,4197,1166,4197,791,1,9,1960,2677,3479
443,6,60,79,3596,179,2690,2,1166,4197,791,1,5,1960,2677,70
443,6,60,79,3596,3415,2690,1,1166,4197,3412,1,3,1960,1262,3479
443,6,60,79,3596,3415,2690,1,1166,4197,3412,1,4180,1960,1262,3479
443,6,60,79,3596,3415,2690,4197,919,4197,3412,1,4180,1960,1262,3479
348,6,2781,353,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
348,6,2781,320,3596,3415,1512,2,2118,4197,3412,1,3,1960,1262,250
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,2,1960,1262,46
348,6,2781,320,3596,3415,1512,4197,919,4197,3412,2,9,1960,1262,46
348,6,2781,320,3596,3415,1512,4197,2118,4197,3412,2,5,1960,1262,250
279,6,2781,137,475,469,1512,1,919,4197,791,2,3,1960,2677,3479
279,6,2781,137,132,132,1512,2,919,4197,791,1,5,1960,2677,3479
443,6,60,79,3596,3415,2690,1,1166,4197,3412,1,9,1960,1262,3479
443,6,60,79,3596,3415,2690,1,919,4197,3412,1,5,1960,1262,107
443,6,60,79,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,3479
443,6,60,79,3596,3415,2690,1,1166,4197,3412,1,3,1960,1262,3479
211,6,5,228,475,469,1512,1,1166,4197,791,1,5,1960,260,3479
211,6,5,228,3596,179,1512,1,919,4197,791,1,2,1960,2677,70
211,6,5,228,3596,3415,1512,1,1166,4197,3412,1,5,1960,2677,107
250,6,219,10,3596,3415,1512,2,2118,4197,3412,1,4180,1960,1262,1
443,6,60,79,3596,3415,2690,2,1166,4197,3412,1,2,1960,1262,3479
443,6,60,79,3596,3415,2690,4197,919,4197,3412,1,4180,1960,1262,3479
443,6,60,79,3596,3415,2690,2,919,4197,3412,2,5,1960,1262,3479
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,3,1960,1262,250
348,6,2781,320,3596,3415,1512,2,2118,4197,3412,1,4180,1960,1262,250
250,6,219,10,3596,3415,1512,1,1166,4197,3412,1,5,1960,1262,13
297,6,219,88,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,107
279,6,2781,137,475,469,1512,1,2118,4197,791,2,9,1960,2677,3479
279,6,2781,137,475,469,1512,2,919,4197,791,1,9,1960,2677,107
279,6,2781,137,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,46
348,6,2781,320,3596,3415,1512,1,919,4197,3412,2,9,1960,1262,70
297,6,372,88,475,469,1512,2,919,4197,791,1,9,1960,2677,107
297,6,372,88,3596,3415,1512,2,2118,4197,3412,1,9,1960,1262,39
348,6,2781,353,3596,3415,1512,4197,919,4197,3412,1,4180,1960,1262,107
348,6,2781,353,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,107
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,107
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,107
348,6,2781,320,475,469,1512,1,2118,4197,791,1,4180,1960,2677,107
348,6,2781,320,475,469,1512,1,919,4197,791,1,9,1960,2677,3479
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,250
211,6,3,228,3596,179,1512,1,1166,4197,791,1,5,1960,2677,3479
211,6,3,228,3596,3415,1512,1,919,4197,3412,1,9,1960,260,3479
605,6,2781,231,3596,179,1512,2,1166,4197,791,2,2,1960,2677,3479
605,6,2781,231,3596,3415,1512,2,919,4197,3412,2,4180,1960,1262,250
605,6,2781,231,3596,179,1512,4197,919,4197,791,1,3,1960,2677,3479
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,3,1960,1262,107
443,6,11,21,3596,3415,2690,1,919,4197,3412,1,5,1960,1262,70
605,6,2781,231,3596,3415,1512,4197,919,4197,3412,2,3,1960,1262,250
211,6,6,228,3596,3415,1512,1,919,4197,3412,1,9,1960,2677,3479
605,6,2781,231,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,179,1512,4197,1166,4197,791,2,3,1960,2677,57
605,6,2781,202,3596,3415,1512,2,1166,4197,3412,1,5,1960,1262,46
237,6,6,47,475,469,1512,1,1166,4197,791,2,9,1960,2677,57
237,6,6,47,3596,3415,1512,2,1166,4197,3412,1,9,1960,260,57
605,6,2781,84,3596,3415,1512,4197,1166,4197,3412,1,4180,1960,1262,250
605,6,2781,231,3596,3415,1512,1,1166,4197,3412,1,4180,1960,1262,250
211,6,6,228,132,132,1512,1,2118,4197,791,1,5,1960,260,57
347,6,4,76,475,469,2690,1,919,4197,791,1,2,1960,260,3479
347,6,4,76,3596,179,2690,1,1166,4197,791,1,3,1960,2677,3479
347,6,4,76,3596,179,2690,2,919,4197,791,1,9,1960,2677,3479
347,6,4,76,3596,3415,2690,1,1166,4197,3412,1,3,1960,1262,3479
348,6,2781,320,3596,3415,1512,4197,919,4197,3412,1,2,1960,1262,250
605,6,2781,84,3596,3415,1512,2,1166,4197,3412,1,4180,1960,1262,250
348,6,2781,186,132,132,1512,2,919,4197,791,1,2,1960,2677,3479
605,6,2781,202,3596,3415,1512,2,1166,4197,3412,1,9,1960,1262,250
443,6,219,49,3596,3415,2690,4197,919,4197,3412,2,2,1960,1262,3479
348,6,2781,320,475,469,1512,1,1166,4197,791,1,5,1960,260,107
348,6,2781,320,475,469,1512,2,1166,4197,791,1,3,1960,2677,107
348,6,2781,320,3596,3415,1512,1,1166,4197,3412,1,5,1960,1262,12
348,6,2781,320,3596,3415,1512,4197,919,4197,3412,1,4180,1960,1262,250
348,6,2781,320,3596,3415,1512,4197,2118,4197,3412,2,9,1960,1262,46
347,6,60,93,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,3479
347,6,60,93,475,469,2690,1,1166,4197,791,1,3,1960,260,107
347,6,60,93,3596,3415,2690,2,1166,4197,3412,1,5,1960,1262,3479
605,6,2781,231,3596,3415,1512,4197,1166,4197,3412,1,9,1960,1262,23
347,6,10,15,3596,3415,2690,2,1166,4197,3412,2,9,1960,1262,3479
347,6,10,15,475,469,2690,2,1166,4197,791,1,3,1960,2677,3479
347,6,60,93,475,469,2690,4197,919,4197,791,1,9,1960,2677,3479
347,6,60,93,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,57
347,6,60,93,3596,179,2690,2,919,4197,791,1,5,1960,2677,3479
347,6,60,93,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,3479
347,6,60,93,3596,179,2690,1,2118,4197,791,2,5,1960,260,70
347,6,60,93,475,469,2690,1,1166,4197,791,1,5,1960,260,57
347,6,60,93,3596,3415,2690,2,1166,4197,3412,1,5,1960,1262,3479
347,6,60,93,3596,3415,2690,4197,919,4197,3412,1,9,1960,1262,57
347,6,60,93,475,469,2690,4197,919,4197,791,1,9,1960,2677,3479
347,6,60,93,475,469,2690,1,1166,4197,791,1,3,1960,2677,3479
347,6,60,93,3596,3415,2690,2,1166,4197,3412,2,9,1960,1262,3479
347,6,60,93,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,3479
347,6,60,93,3596,3415,2690,2,1166,4197,3412,2,4180,1960,1262,70
347,6,60,93,3596,3415,2690,4197,1166,4197,3412,1,5,1960,1262,70
347,6,60,93,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,107
347,6,60,93,3596,3415,2690,2,919,4197,3412,1,5,1960,1262,3479
347,6,219,93,3596,3415,2690,4197,919,4197,3412,2,4180,1960,1262,3479
347,6,219,93,3596,3415,2690,1,1166,4197,3412,1,9,1960,1262,57
348,6,2781,353,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,250
347,6,60,93,475,469,2690,1,2118,4197,791,1,3,1960,260,3479
347,6,60,93,3596,3415,2690,2,919,4197,3412,1,9,1960,1262,3479
347,6,60,93,475,469,2690,1,1166,4197,791,1,9,1960,2677,3479
347,6,60,93,3596,3415,2690,1,1166,4197,3412,2,2,1960,1262,3479
347,6,60,93,3596,3415,2690,4197,1166,4197,3412,1,5,1960,1262,107
347,6,60,93,475,469,2690,4197,1166,4197,791,1,4180,1960,2677,3479
347,6,60,93,3596,3415,2690,4197,1166,4197,3412,1,4180,1960,1262,3479
347,6,219,93,3596,3415,2690,2,919,4197,3412,1,4180,1960,1262,3479
347,6,219,93,3596,3415,2690,1,1166,4197,3412,1,9,1960,1262,3479
348,6,2781,320,3596,3415,1512,2,2118,4197,3412,1,5,1960,1262,250
348,6,2781,320,3596,3415,1512,4197,2118,4197,3412,2,2,1960,1262,250
212,6,219,320,3596,3415,1512,4197,1166,4197,3412,1,3,1960,2677,3479
605,6,2781,84,475,469,1512,4197,919,4197,791,1,9,1960,2677,3479
605,6,2781,84,3596,3415,1512,2,2118,4197,3412,1,4180,1960,1262,250
211,6,1,228,3596,3415,1512,1,919,4197,3412,1,5,1960,2677,107
348,6,2781,320,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,46
348,6,2781,186,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,1,4180,1960,1262,250
211,6,2,228,475,469,1512,2,1166,4197,791,2,3,1960,260,70
211,6,2,228,132,132,1512,4197,1166,4197,791,2,2,1960,2677,3479
211,6,3,228,3596,3415,1512,4197,2118,4197,3412,2,9,1960,2677,3479
279,6,2781,137,3596,3415,1512,4197,1166,4197,3412,2,9,1960,1262,46
279,6,2781,137,475,469,1512,4197,2118,4197,791,1,4180,1960,2677,3479
279,6,2781,137,3596,3415,1512,4197,2118,4197,3412,1,4180,1960,1262,23
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,250
443,6,11,186,3596,3415,1512,1,2118,4197,3412,1,2,1960,2677,3479
443,6,11,186,475,469,1512,2,919,4197,791,1,9,1960,2677,70
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,4180,1960,260,250
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,9,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,1166,4197,3412,1,3,1960,1262,250
297,6,219,88,3596,3415,1512,4197,2118,4197,3412,1,4180,1960,260,3479
605,6,2781,231,3596,3415,1512,1,919,4197,3412,1,4180,1960,1262,250
605,6,2781,231,3596,3415,1512,4197,2118,4197,3412,1,4180,1960,1262,23
250,6,9,10,475,469,1512,1,919,4197,791,2,9,1960,2677,57
250,6,9,10,3596,3415,1512,2,919,4197,3412,1,4180,1960,1262,1
605,6,2781,202,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
279,6,2781,137,132,132,1512,2,2118,4197,791,1,9,1960,2677,107
605,6,2781,353,475,469,1512,4197,1166,4197,791,1,9,1960,2677,107
605,6,2781,353,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,250
605,6,2781,84,475,469,1512,2,2118,4197,791,1,9,1960,2677,3479
605,6,2781,84,132,132,1512,1,2118,4197,791,2,5,1960,2677,57
297,6,219,88,3596,3415,1512,1,919,4197,3412,1,3,1960,260,70
347,6,219,93,3596,3415,2690,2,919,4197,3412,2,4180,1960,1262,3479
347,6,219,93,475,469,2690,2,1166,4197,791,1,3,1960,2677,57
347,6,219,93,3596,179,2690,1,1166,4197,791,2,9,1960,2677,107
347,6,219,93,475,469,2690,1,1166,4197,791,2,9,1960,260,70
443,6,11,42,132,132,2690,4197,919,4197,791,2,5,1960,260,3479
605,6,2781,353,3596,3415,1512,2,1166,4197,3412,1,4180,1960,1262,250
605,6,2781,84,475,469,1512,1,919,4197,791,1,9,1960,2677,3479
605,6,2781,84,3596,3415,1512,1,2118,4197,3412,1,5,1960,1262,23
605,6,2781,84,475,469,1512,4197,919,4197,791,2,9,1960,2677,107
507,6,2781,115,3596,3415,1512,1,1166,4197,3412,1,9,1960,1262,17
507,6,2781,115,475,469,1512,1,1166,4197,791,1,5,1960,2677,3479
347,6,219,93,3596,3415,2690,4197,1166,4197,3412,1,9,1960,1262,3479
347,6,219,93,475,469,2690,4197,1166,4197,791,1,4180,1960,2677,3479
348,6,2781,320,475,469,1512,4197,2118,4197,791,1,9,1960,2677,107
348,6,2781,320,475,469,1512,4197,2118,4197,791,2,3,1960,2677,107
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,2,5,1960,1262,250
348,6,2781,320,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,250
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,5,1960,1262,250
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,9,1960,1262,250
605,6,2781,353,3596,3415,1512,2,1166,4197,3412,2,9,1960,1262,11
348,6,2781,353,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
605,6,2781,202,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,250
507,6,2781,115,475,469,1512,2,919,4197,791,1,9,1960,2677,3479
507,6,2781,115,3596,3415,1512,1,1166,4197,3412,1,3,1960,2677,3479
297,6,219,88,3596,3415,1512,2,919,4197,3412,1,5,1960,2677,3479
348,6,2781,320,3596,3415,1512,2,2118,4197,3412,2,9,1960,1262,250
348,6,2781,320,475,179,1512,2,2118,4197,791,1,9,1960,2677,3479
3,6,2781,320,475,179,1512,2,919,4197,791,1,5,1960,2677,3479
3,6,2781,320,475,3,1512,2,919,4197,791,2,3,1960,2677,70
348,6,2781,320,475,469,1512,2,919,4197,791,1,5,1960,2677,3479
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
348,6,2781,320,475,469,1512,4197,919,4197,791,1,9,1960,260,3479
348,6,2781,320,475,469,1512,4197,2118,4197,791,1,5,1960,2677,3479
348,6,2781,320,3596,3415,1512,4197,919,4197,3412,1,2,1960,1262,46
348,6,2781,320,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,250
348,6,2781,353,3596,3415,1512,4197,919,4197,3412,1,9,1960,1262,46
212,6,219,320,475,469,1512,1,919,4197,791,2,2,1960,2677,3479
212,6,219,320,3596,3415,1512,4197,2118,4197,3412,1,5,1960,2677,70
605,6,2781,84,3596,3415,1512,4197,1166,4197,3412,1,4180,1960,1262,250
605,6,2781,84,475,469,1512,1,919,4197,791,1,5,1960,260,3479
605,6,2781,84,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,250
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,250
211,6,6,228,3596,3415,1512,4197,919,4197,3412,1,3,1960,2677,3479
211,6,1,228,132,132,1512,1,919,4197,791,1,5,1960,260,3479
279,6,2781,137,3596,3415,1512,2,2118,4197,3412,1,4180,1960,2677,3479
211,6,3,228,3596,3415,1512,2,919,4197,3412,1,3,1960,2677,57
212,6,219,320,475,469,1512,1,2118,4197,791,1,4180,1960,2677,107
212,6,219,320,3596,3415,1512,2,2118,4197,3412,2,3,1960,2677,3479
212,6,219,320,3596,3415,1512,2,919,4197,3412,1,9,1960,260,107
297,6,219,88,3596,3415,1512,2,919,4197,3412,1,9,1960,1262,39
212,6,219,186,3596,3415,1512,4197,2118,4197,3412,1,9,1960,2677,3479
211,6,3,228,3596,3415,1512,2,1166,4197,3412,1,3,1960,260,3479
297,6,219,20,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,39
279,6,2781,26,475,469,1512,2,1166,4197,791,1,4180,1960,2677,3479
279,6,2781,26,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,11
211,6,2,228,3596,3415,1512,2,2118,4197,3412,1,3,1960,2677,3479
605,6,2781,84,3596,3415,1512,4197,919,4197,3412,1,4180,1960,1262,250
211,6,1,228,3596,3415,1512,1,2118,4197,3412,2,3,1960,2677,70
212,6,219,320,3596,3415,1512,4197,2118,4197,3412,1,4180,1960,2677,57
212,6,219,320,475,469,1512,1,2118,4197,791,2,4180,1960,2677,3479
212,6,219,353,3596,3415,1512,4197,2118,4197,3412,1,9,1960,2677,70
348,6,2781,353,3596,3415,1512,1,2118,4197,3412,1,4180,1960,1262,46
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,9,1960,1262,250
348,6,2781,353,3596,3415,1512,4197,919,4197,3412,1,5,1960,1262,13
348,6,2781,320,3596,3415,1512,1,919,4197,3412,1,2,1960,1262,250
212,6,219,353,3596,3415,1512,4197,919,4197,3412,1,9,1960,2677,107
297,6,219,88,3596,4,1512,2,919,4197,791,1,4180,1960,260,3479
297,6,219,88,3596,4,1512,2,919,4197,791,1,5,1960,2677,3479
297,6,219,88,3596,4,1512,1,919,4197,791,1,4180,1960,2677,3479
297,6,219,88,3596,4,1512,1,2118,4197,791,1,2,1960,2677,3479
297,6,219,88,3596,3415,1512,1,2118,4197,3412,1,9,1960,2677,3479
297,6,219,88,3596,179,1512,1,2118,4197,791,1,9,1960,2677,3479
211,6,2,228,3596,3415,1512,4197,2118,4197,3412,1,3,1960,2677,70
605,6,2781,202,3596,3415,1512,4197,1166,4197,3412,1,3,1960,1262,250
211,6,7,228,3596,3415,1512,4197,2118,4197,3412,2,9,1960,2677,3479
211,6,7,228,475,469,1512,2,919,4197,791,1,4180,1960,2677,70
211,6,7,228,475,469,1512,4197,919,4197,791,1,9,1960,260,107
211,6,7,228,475,469,1512,2,919,4197,791,1,3,1960,260,3479
211,6,7,228,475,469,1512,1,919,4197,791,1,3,1960,2677,3479
211,6,2,228,3596,3415,1512,4197,2118,4197,3412,1,9,1960,2677,3479
211,6,7,228,3596,3415,1512,1,919,4197,3412,1,9,1960,2677,3479
211,6,2,228,3596,3415,1512,1,2118,4197,3412,1,2,1960,2677,3479
605,6,2781,202,3596,3415,1512,1,2118,4197,3412,2,9,1960,2677,107
605,6,2781,202,475,469,1512,2,919,4197,791,1,4180,1960,2677,3479
605,6,2781,202,475,469,1512,4197,2118,4197,791,2,4180,1960,260,3479
