START_TIME,PS_TNDR_REQ,PS_TNDR_AMNT,PS_EMD_REQ,ZFYLX,CHANGE_BY,PROCESS_TYPE,STATUS,APPROVE,PROC_GROUP,ZZ_NOTICE,ZZ_DAPPROVE,ZZ_EC,ZZ_URL,ITEM_MODIFY,PURCHASE_MODIFY,STANDARD_MODIFY,ZZ_PBYZ,ZZ_ZBFYF_S,ZJ_LBMS,ZZ_PBRS,ZQUOT_VIS,ZZ_LB
10591,1,10857,1,8074,847,6895,10068,9258,96,23,4536,125,10723,10709,37,183,29,4164,198,5841,4081,124
10591,1,10857,1,8074,847,6895,715,699,175,23,4536,125,10723,10709,37,183,29,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,10724,4536,125,10723,10709,37,183,29,4164,554,5841,4081,10732
10591,1,10857,1,8074,847,6895,10068,9258,438,10724,4536,125,10723,10709,37,183,29,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,6895,10068,9258,438,10724,4536,125,10723,16,37,183,29,4164,166,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,16,23,4536,125,10723,10709,37,183,340,4164,166,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,37,4536,125,10723,16,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,31,4536,125,10723,10709,37,183,1213,4164,554,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,31,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,8074,847,2645,715,699,438,37,4536,125,10723,10709,37,183,74,4164,198,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,37,4536,125,10723,10709,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,10724,4536,10722,10723,10709,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,14,4164,567,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,761,37,4536,125,10723,10709,37,183,14,4164,11,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,14,4164,1679,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,761,23,4536,125,10723,16,37,183,14,4164,554,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,23,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,166,5841,4081,124
10591,1,10857,1,2783,783,194,10068,9258,195,31,4536,125,10723,10709,37,183,1213,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,26,23,4536,125,10723,10709,37,183,340,4164,7119,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,26,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,707,2645,10068,9258,22,37,4536,125,10723,10709,37,183,2,6558,567,5841,3360,124
10591,1,10857,1,8074,707,2645,10068,9258,22,10724,4536,125,10723,10709,37,183,2,4164,198,3574,3360,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,23,4536,125,10723,10709,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,37,4536,125,10723,10709,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,8074,1402,2645,10068,746,235,10724,4536,125,10723,10709,37,183,74,4164,14,3574,3360,124
10591,1,10857,1,2783,783,91,10068,9258,195,31,4536,125,10723,10709,37,183,1213,4164,198,5841,4081,124
10591,1,10857,1,2783,783,91,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,91,10068,9258,195,10724,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,91,10068,9258,195,23,4536,125,10723,10709,37,183,1213,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,194,10068,9258,479,31,4536,125,10723,10709,37,183,56,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,2645,10068,9258,121,23,4536,125,10723,10709,37,183,316,4164,64,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,121,37,4536,2,10723,10709,37,183,316,4164,64,3574,3360,124
10591,1,10857,1,8074,1281,2645,10068,9258,121,31,4536,125,10723,10709,37,183,316,4164,64,3574,3360,124
10591,1,10857,1,8074,565,6895,10068,9258,761,10724,4536,125,10723,16,10819,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,31,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,634,1,4536,125,10723,10709,37,183,14,4164,567,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,634,37,4536,3,10723,10709,37,183,14,4164,128,5841,4081,124
10591,1,10857,1,2783,646,2645,10068,9258,634,37,4536,10722,10723,10709,10819,183,100,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,37,4536,125,10723,16,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,1,4536,125,10723,10709,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,10724,4536,10722,10723,10709,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,37,4536,125,10723,10709,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,2783,646,2645,10068,9258,634,10724,4536,125,10723,10709,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,151,31,4536,125,10723,10709,37,183,74,4164,14,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,151,31,4536,125,10723,10709,37,183,74,4164,14,3574,3360,124
10591,1,10857,1,8074,1402,2645,10068,9258,151,31,4536,125,10723,10709,37,183,74,4164,14,3574,3360,124
10591,1,10857,1,2783,83,6895,10068,9258,761,37,4536,125,10723,16,37,183,35,4164,1679,5841,4081,124
10591,1,10857,1,2783,83,6895,10068,9258,761,37,4536,125,10723,10709,37,183,35,4164,567,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,10724,4536,125,10723,10709,37,183,40,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,37,4536,125,10723,10709,37,183,40,4164,554,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,761,23,4536,125,10723,10709,37,183,279,1,1,5841,4081,124
10591,1,10857,1,2783,646,194,10068,9258,761,23,4536,125,10723,10709,37,183,100,4164,12,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,12,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,16,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,23,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,24,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,1,5841,4081,124
10591,1,10857,1,8074,1281,24,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,23,4536,125,10723,10709,37,183,340,4164,7119,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,31,4536,125,10723,16,37,183,340,4164,7119,5841,4081,124
1,1,10857,1,8074,707,6895,715,16,9,10724,4536,125,10723,10709,37,183,1,6558,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,37,4536,125,10723,10709,37,183,340,4164,12,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,16,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,37,4536,2,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,36,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,37,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,37,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,166,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,23,4536,125,10723,10709,10819,183,340,4164,1,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,761,31,4536,125,10723,10709,37,183,22,4164,567,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,22,4164,554,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,761,10724,4536,125,10723,16,37,183,22,4164,554,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,761,10724,4536,125,10723,10709,37,183,22,4164,567,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,761,31,4536,125,10723,10709,37,183,22,4164,36,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,761,31,4536,125,10723,10709,37,183,22,4164,16,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,31,4536,125,10723,10709,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,479,37,4536,125,10723,16,37,183,56,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,31,4536,125,10723,10709,37,183,340,4164,128,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,746,218,10724,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,10724,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,2783,1333,2645,10068,9258,479,23,4536,125,10723,10709,37,183,39,4164,554,3574,3360,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,10724,4536,125,10723,10709,37,183,6,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,37,4536,125,10723,10709,37,183,6,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,31,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,37,4536,125,10723,10709,10819,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,10724,4536,125,10723,10709,10819,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,121,37,4536,3,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,6895,10068,9258,195,10724,4536,125,10723,10709,37,183,33,4164,1679,5841,4081,124
10591,1,10857,1,2783,783,6895,10068,9258,195,31,4536,125,10723,10709,37,183,33,4164,198,5841,4081,124
10591,1,10857,1,2783,783,6895,10068,9258,33,10724,4536,125,10723,10709,37,183,33,4164,567,5841,4081,124
10591,1,10857,1,2783,565,91,10068,9258,634,37,4536,125,10723,10709,37,183,39,4164,567,3574,4081,124
10591,1,10857,1,2783,565,91,10068,9258,634,23,4536,1,10723,10709,37,183,39,4164,567,3574,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,79,23,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,31,4536,125,10723,10709,37,183,22,4164,14,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,429,23,4536,125,10723,10709,37,183,22,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,23,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,124,10724,4536,3,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,2645,10068,746,479,23,4536,2,10723,10709,37,183,1,4164,554,3574,3360,10732
10591,1,10857,1,8074,1281,6895,10068,9258,218,37,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,23,4536,125,10723,10709,37,183,6,4164,7119,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,23,4536,125,10723,10709,37,183,340,4164,89,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,10724,4536,125,10723,10709,37,183,6,4164,128,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,218,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,79,31,4536,125,10723,10709,37,183,340,4164,128,5841,4081,124
10591,1,10857,1,8074,1281,6895,10068,9258,79,31,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,634,10724,4536,125,10723,10709,37,183,279,4164,1679,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,634,10724,4536,125,10723,10709,37,183,279,4164,1,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,634,37,4536,125,10723,10709,37,183,279,4164,1679,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,634,23,4536,125,10723,16,37,183,279,4164,567,5841,4081,124
10591,1,10857,1,2783,646,6895,10068,9258,634,37,4536,125,10723,10709,37,183,279,4164,3,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,31,4536,125,10723,10709,37,183,2,4164,198,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,37,4536,125,10723,16,37,183,2,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,91,10068,746,479,23,4536,125,10723,10709,37,183,6,4164,1679,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,10724,4536,125,10723,10709,37,183,40,4164,7119,5841,4081,124
10591,1,10857,1,2783,1333,6895,10068,9258,149,37,4536,125,10723,10709,10819,183,40,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,22,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,2645,715,699,22,31,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,22,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,634,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,715,699,22,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,2645,715,699,22,37,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,715,699,22,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,2783,502,6895,10068,9258,451,10724,4536,125,10723,10709,37,183,73,4164,567,5841,4081,124
10591,1,10857,1,8074,565,2645,715,699,22,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,634,37,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,634,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,22,23,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,634,10724,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,2645,10068,9258,761,31,4536,125,10723,16,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,715,699,761,37,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,593,715,699,634,37,4536,2,10723,10709,37,183,340,4164,89,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,634,23,4536,125,10723,10709,37,183,340,4164,1,5841,4081,10732
10591,1,10857,1,8074,565,6895,10068,9258,761,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,1,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,2645,10068,9258,761,23,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,37,4536,2,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,761,31,4536,125,10723,16,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,37,4536,10722,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,23,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,715,699,761,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,159,23,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,159,23,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,10068,9258,761,10724,4536,125,10723,16,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,761,37,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,2645,715,699,761,10724,4536,125,10723,10709,37,183,316,4164,89,5841,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,23,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,23,4536,2,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,761,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,10068,9258,761,37,4536,3,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,37,4536,125,10723,16,37,183,340,4164,7119,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,23,4536,1,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,10068,9258,761,23,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,10724,4536,125,10723,10709,37,183,340,4164,36,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,31,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,31,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,159,31,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,16,37,183,340,4164,166,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,23,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,31,4536,125,10723,16,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,10724,4536,125,10723,10709,37,183,340,4164,166,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,31,4536,125,10723,16,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,10709,37,183,340,4164,14,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,10724,4536,125,10723,10709,37,183,340,4164,4,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,23,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,37,4536,3,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,10724,4536,125,10723,10709,37,183,340,4164,2,5841,4081,124
10591,1,10857,1,8074,565,2645,10068,9258,350,37,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,2645,10068,9258,350,37,4536,3,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,715,699,350,31,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,23,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,37,4536,125,10723,16,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,7119,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,554,5841,4081,10732
10591,1,10857,1,8074,565,6895,715,699,43,23,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,3,10723,10709,37,183,340,4164,198,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,31,4536,125,10723,10709,10819,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,10709,37,183,340,4164,7119,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,10819,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,31,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,8074,565,2645,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1679,5841,3360,124
10591,1,10857,1,8074,565,2645,715,699,350,10724,4536,125,10723,10709,37,183,316,4164,567,3574,3360,124
10591,1,10857,1,8074,565,6895,715,699,43,37,4536,125,10723,10709,37,183,340,4164,567,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,37,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,23,4536,125,10723,10709,37,183,340,4164,1,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,350,10724,4536,125,10723,10709,37,183,340,4164,7119,5841,4081,124
10591,1,10857,1,2783,646,2645,10068,9258,634,31,4536,125,10723,10709,37,183,100,4164,567,3574,3360,124
10591,1,10857,1,8074,565,50,715,699,43,10724,4536,125,10723,10709,37,183,340,4164,554,5841,4081,124
10591,1,10857,1,8074,565,6895,715,699,43,10724,4536,125,10723,10709,37,183,340,4164,1679,5841,4081,124
10591,1,10857,1,2783,502,194,10068,9258,451,10724,4536,125,10723,10709,37,183,1213,4164,21,5841,4081,124
10591,1,10857,1,2783,502,194,10068,9258,451,10724,4536,125,10723,16,37,183,1213,4164,1,5841,4081,124
